mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-8
mps-uncap,0.8,2.259492874145508,18.477439880371094,15.046405792236328
mps-uncap,0.9,2.286672592163086,16.75405502319336,14.432477951049805
mps-uncap,1.0,2.0895004272460938,16.85028076171875,14.153718948364258
mps-uncap,0.5,2.517223358154297,17.698240280151367,11.931681632995605
mps-uncap,0.6,2.5632381439208984,18.056392669677734,12.36121654510498
mps-uncap,0.7,2.533435821533203,16.49799346923828,14.906048774719238
mps-uncap,0.1,2.2115707397460938,27.1578311920166,20.866727828979492
mps-uncap,0.2,2.0656585693359375,25.44248104095459,19.394826889038082
mps-uncap,0.3,2.1588802337646484,18.48464012145996,15.860080718994144
mps-uncap,0.4,2.466917037963867,17.25330352783203,13.908004760742188
