mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-8
mps-uncap,0.8,1.1246204376220703,14.785051345825195,8.997201919555664
mps-uncap,0.9,1.1339187622070312,14.825105667114258,8.855819702148438
mps-uncap,1.0,1.2905597686767578,15.072345733642578,10.904073715209961
mps-uncap,0.5,1.1301040649414062,14.630794525146484,8.8653564453125
mps-uncap,0.6,1.1181831359863281,14.762401580810547,8.889198303222656
mps-uncap,0.7,1.1279582977294922,14.735221862792969,8.909225463867188
mps-uncap,0.1,1.6796588897705078,14.917612075805664,9.076118469238281
mps-uncap,0.2,1.3055801391601562,14.731407165527344,9.103536605834961
mps-uncap,0.3,1.1529922485351562,14.836788177490234,8.83030891418457
mps-uncap,0.4,1.1260509490966797,14.69111442565918,8.916378021240234
