mode,load,0_alexnet-8,1_efficientnet_b5-2,2_resnet101-8
mps-uncap,0.8,4.160881042480469,21.702051162719727,18.116474151611328
mps-uncap,0.9,4.535436630249023,18.01609992980957,16.628503799438477
mps-uncap,1.0,6.364345550537109,18.704891204833984,15.857934951782227
mps-uncap,0.5,4.180669784545898,22.859811782836914,16.496658325195312
mps-uncap,0.6,4.379987716674805,20.78843116760254,13.941526412963867
mps-uncap,0.7,4.533052444458008,18.47219467163086,16.271114349365234
mps-uncap,0.1,4.782438278198242,33.18142890930176,25.285720825195312
mps-uncap,0.2,5.122900009155273,29.139041900634766,22.34625816345215
mps-uncap,0.3,7.04646110534668,28.076648712158203,20.738840103149414
mps-uncap,0.4,6.540060043334961,27.90093421936035,18.053531646728516
