mode,load,0_efficientnet_b5-2,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,35.2175235748291,21.810054779052734,21.2249755859375,22.788286209106445
