mode,load,0_efficientnet_b5-2,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,26.561260223388672,8.65638256072998,13.178110122680664,13.197898864746094
