mode,load,0_efficientnet_b5-2,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,33.66042137145995,11.75992488861084,14.063336849212646,14.078552722930906
