mode,load,0_efficientnet_b5-2,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,26.561498641967773,8.656501770019531,13.178348541259766,13.198018074035645
