mode,load,0_efficientnet_b5-2,1_mobilenet_v2-2,2_mobilenet_v2-32,3_mobilenet_v2-32
mps-uncap,1.0,27.436065673828125,10.785150527954102,13.653969764709473,13.635873794555664
