mode,load,0_densenet121-32,1_densenet169-32,2_inception_v3-4
mps-uncap,0.8,393.77660751342785,478.15983533859236,107.83929824829103
mps-uncap,0.9,1437.368929386139,4126.156692504883,250.92259407043449
mps-uncap,1.0,5781.700773239136,3510.1301956176762,5987.865099906921
mps-uncap,0.5,97.43290424346924,116.31919145584104,52.53920316696168
mps-uncap,0.6,143.28128814697263,137.76523590087893,58.09898614883421
mps-uncap,0.7,194.63404178619376,253.33834648132347,85.64809322357178
mps-uncap,0.1,48.821475505828865,77.02999114990224,36.55321121215816
mps-uncap,0.2,50.654747486114495,58.78450870513916,36.34779453277587
mps-uncap,0.3,57.47272491455078,70.4491138458252,38.43892574310301
mps-uncap,0.4,69.96648311614989,81.55275821685791,37.08558559417726
