mode,load,0_densenet121-32,1_densenet169-32,2_inception_v3-4
mps-uncap,0.8,38.884520530700684,60.77718734741211,8.225679397583008
mps-uncap,0.9,396.2109088897705,2328.819751739502,28.332233428955078
mps-uncap,1.0,3358.3037853240967,1144.9675559997559,2767.4249410629272
mps-uncap,0.5,0.028848648071289062,0.029921531677246094,0.025510787963867188
mps-uncap,0.6,2.4733543395996094,0.4258155822753906,0.028848648071289062
mps-uncap,0.7,16.621828079223633,19.739866256713867,2.0308494567871094
mps-uncap,0.1,0.043511390686035156,0.045299530029296875,0.04076957702636719
mps-uncap,0.2,0.03349781036376953,0.04029273986816406,0.030517578125
mps-uncap,0.3,0.030040740966796875,0.029802322387695312,0.026464462280273438
mps-uncap,0.4,0.028848648071289062,0.02956390380859375,0.025033950805664062
