mode,load,0_efficientnet_b5-8,1_efficientnet_b5-8,2_efficientnet_b5-8,3_efficientnet_b5-8
mig,0.1,27.07052230834961,27.204155921936035,27.19879150390625,53.34210395812988
mig,0.2,27.059555053710938,27.200937271118164,27.21571922302246,53.37643623352051
mig,0.3,27.143120765686035,27.286171913146973,27.3587703704834,53.479909896850586
mig,0.4,27.376890182495117,27.500391006469727,27.469277381896973,53.85184288024902
mig,0.5,30.70366382598877,33.10823440551758,32.43064880371094,72.36838340759277
mig,0.6,41.780948638916016,41.867971420288086,42.495012283325195,84.36799049377441
mig,0.7,46.2646484375,55.97281455993652,53.079843521118164,103.96242141723633
mig,0.8,97.46217727661133,89.55764770507812,76.873779296875,155.4657220840454
mig,0.9,521.6250419616699,233.22558403015137,738.5135889053345,733.7813377380371
mig,1.0,3238.1036281585693,4248.290419578552,4169.880270957947,2722.7123975753784
