mode,load,0_efficientnet_b5-8,1_efficientnet_b5-8,2_efficientnet_b5-8,3_efficientnet_b5-8
mig,0.1,21.647946834564202,26.81589126586914,27.376868724822987,45.58835029602048
mig,0.2,43.87355089187622,41.12756729125973,41.08193397521973,76.58740043640135
mig,0.3,58.81810188293457,42.17749118804929,58.85767459869384,77.92779445648196
mig,0.4,60.75137853622436,74.59185123443604,69.27578449249263,116.84107780456543
mig,0.5,135.6600642204286,111.28613471984808,89.39001083374025,232.04949378967305
mig,0.6,154.19874668121363,173.34719181060797,149.6555948257446,205.9792232513429
mig,0.7,135.61262130737305,336.3668966293339,257.8089284896851,490.38745641708374
mig,0.8,387.4953889846801,629.2544412612916,383.78132581710827,729.0097522735598
mig,0.9,1010.6215000152579,617.9895496368405,1220.601010322571,2061.5521764755254
mig,1.0,7405.780696868896,8324.376180171967,7609.663949012756,6058.346433639526
