mode,load,0_efficientnet_b5-8,1_efficientnet_b5-8,2_efficientnet_b5-8,3_efficientnet_b5-8
mig,0.1,0.015497207641601562,0.015020370483398438,0.012636184692382812,0.015974044799804688
mig,0.2,0.01239776611328125,0.01239776611328125,0.012636184692382812,0.013113021850585938
mig,0.3,0.011920928955078125,0.012159347534179688,0.01049041748046875,0.012874603271484375
mig,0.4,0.012874603271484375,0.012159347534179688,0.010013580322265625,0.013589859008789062
mig,0.5,0.012159347534179688,0.012159347534179688,0.012159347534179688,0.014066696166992188
mig,0.6,0.010013580322265625,0.012159347534179688,0.01239776611328125,0.011920928955078125
mig,0.7,0.01239776611328125,0.01049041748046875,0.012159347534179688,0.0133514404296875
mig,0.8,0.012159347534179688,0.011920928955078125,0.012159347534179688,0.012874603271484375
mig,0.9,0.012159347534179688,0.01239776611328125,0.013113021850585938,0.0133514404296875
mig,1.0,0.014066696166992188,0.013828277587890625,0.04172325134277344,0.015974044799804688
