mode,load,0_efficientnet_b5-8,1_efficientnet_b5-8,2_efficientnet_b5-8,3_efficientnet_b5-8
mig,0.1,27.190709114074707,27.37131118774414,27.315688133239746,53.52177619934082
mig,0.2,27.28416919708252,27.428865432739258,27.349472045898438,53.61032485961914
mig,0.3,27.338743209838867,27.472376823425293,27.52094268798828,53.64723205566406
mig,0.4,27.41527557373047,27.512073516845703,27.498722076416016,53.86233329772949
mig,0.5,27.48894691467285,27.68235206604004,27.607131004333496,53.85031700134277
mig,0.6,27.572154998779297,27.64606475830078,27.66556739807129,54.04551029205322
mig,0.7,27.684831619262695,27.776765823364258,27.79536247253418,54.094576835632324
mig,0.8,27.713441848754883,27.733182907104492,27.803778648376465,54.20200824737549
mig,0.9,27.94337272644043,28.117084503173828,28.131723403930664,54.62782382965088
mig,1.0,28.0001163482666,28.072595596313477,28.023076057434082,54.70240116119385
