mode,load,0_densenet169-8,1_densenet169-8,2_densenet169-8,3_densenet169-8
mig,0.1,11.837482452392578,8.024454116821289,6.088089942932134,0.6943225860595938
mig,0.2,12.148690223693851,13.103246688842773,10.276150703430176,21.521711349487354
mig,0.3,13.26303482055664,15.091538429260256,15.469455718994142,27.850198745727553
mig,0.4,20.377516746520996,18.60158443450928,18.48900318145752,34.40542221069339
mig,0.5,25.857782363891594,26.07111930847168,23.166847229003906,52.37448215484619
mig,0.6,35.779881477355964,33.25986862182618,33.26597213745118,77.32515335083008
mig,0.7,68.76235008239748,50.63369274139405,50.98338127136232,124.60875511169421
mig,0.8,90.21265506744386,64.13631439208986,88.90652656555179,146.51629924774173
mig,0.9,183.79807472229004,139.61837291717532,179.7621250152588,279.2980909347535
mig,1.0,470.1712131500244,786.9791269302368,587.6969814300537,1214.1628742218018
