mode,load,0_densenet169-8,1_densenet169-8,2_densenet169-8,3_densenet169-8
mig,0.1,0.01811981201171875,0.015974044799804688,0.020742416381835938,0.01811981201171875
mig,0.2,0.013589859008789062,0.01239776611328125,0.012636184692382812,0.015020370483398438
mig,0.3,0.01239776611328125,0.01049041748046875,0.01049041748046875,0.01430511474609375
mig,0.4,0.011920928955078125,0.011205673217773438,0.01239776611328125,0.014066696166992188
mig,0.5,0.012159347534179688,0.011682510375976562,0.012874603271484375,0.013828277587890625
mig,0.6,0.011920928955078125,0.011920928955078125,0.012159347534179688,0.0152587890625
mig,0.7,0.012159347534179688,0.01239776611328125,0.01239776611328125,0.011920928955078125
mig,0.8,0.012159347534179688,0.01239776611328125,0.012636184692382812,0.0152587890625
mig,0.9,0.012636184692382812,0.012159347534179688,0.012159347534179688,0.014781951904296875
mig,1.0,0.012636184692382812,0.013589859008789062,0.012874603271484375,0.015020370483398438
