mode,load,0_densenet121-32,1_efficientnet_b7-4,2_efficientnet_b7-8
mps-uncap,0.8,27.71906852722168,35.83121299743652,37.99395561218262
mps-uncap,0.9,27.370715141296387,40.58215618133545,40.68350791931152
mps-uncap,1.0,28.44829559326172,38.262128829956055,40.98503589630127
mps-uncap,0.5,24.949336051940918,30.777144432067878,32.94219970703125
mps-uncap,0.6,25.90787410736084,32.35349655151367,34.67249870300293
mps-uncap,0.7,27.17304229736328,36.24849319458008,34.34796333312989
mps-uncap,0.1,19.68822479248047,32.66777992248535,32.25603103637695
mps-uncap,0.2,22.047138214111335,30.233192443847656,30.075788497924805
mps-uncap,0.3,22.2872257232666,29.145288467407227,28.403902053833004
mps-uncap,0.4,23.773908615112305,29.581785202026367,32.315826416015625
