mode,load,0_densenet121-32,1_efficientnet_b7-4,2_efficientnet_b7-8
mps-uncap,0.8,190.07481098175046,206.63831233978274,204.22408342361445
mps-uncap,0.9,327.8578066825868,362.9966139793397,676.443886756897
mps-uncap,1.0,1563.42360496521,757.9108142852782,1904.129195213317
mps-uncap,0.5,79.63482618331932,68.03688049316408,78.95370483398432
mps-uncap,0.6,97.63028621673587,73.29331398010254,117.64272689819344
mps-uncap,0.7,115.04507064819336,117.61984825134303,118.9253616333008
mps-uncap,0.1,33.14310550689696,47.460002899169915,49.420955181121826
mps-uncap,0.2,36.54060363769532,41.67363166809082,50.32137632369994
mps-uncap,0.3,38.86083602905274,49.00617122650147,54.417293071746826
mps-uncap,0.4,57.196795940399056,57.78446197509756,76.83766365051274
