mode,load,0_densenet121-32,1_efficientnet_b7-4,2_efficientnet_b7-8
mps-uncap,0.8,0.012636184692382812,0.013589859008789062,0.012636184692382812
mps-uncap,0.9,0.0133514404296875,0.012636184692382812,0.0133514404296875
mps-uncap,1.0,0.01430511474609375,0.012636184692382812,0.017881393432617188
mps-uncap,0.5,0.010728836059570312,0.012636184692382812,0.010728836059570312
mps-uncap,0.6,0.011920928955078125,0.012874603271484375,0.014066696166992188
mps-uncap,0.7,0.012636184692382812,0.012874603271484375,0.01239776611328125
mps-uncap,0.1,0.027179718017578125,0.016689300537109375,0.013113021850585938
mps-uncap,0.2,0.015020370483398438,0.01811981201171875,0.013113021850585938
mps-uncap,0.3,0.015735626220703125,0.0133514404296875,0.013113021850585938
mps-uncap,0.4,0.01049041748046875,0.012874603271484375,0.013589859008789062
