mode,load,0_densenet121-32,1_efficientnet_b7-4,2_efficientnet_b7-8
mps-uncap,0.8,163.05586099624634,181.2864065170289,171.9965004920957
mps-uncap,0.9,302.19107389450085,323.4379124641419,639.6236181259156
mps-uncap,1.0,1535.4575729370117,722.2212219238281,1866.1665987968436
mps-uncap,0.5,55.164451599121115,44.13845539093018,51.59601688385008
mps-uncap,0.6,73.10410737991344,48.72090339660643,97.54838466644293
mps-uncap,0.7,92.57829189300537,87.18542098999033,94.043664932251
mps-uncap,0.1,14.823646545410154,24.740333557128906,23.027729988098148
mps-uncap,0.2,18.31320762634278,18.15168380737305,30.64478635787963
mps-uncap,0.3,20.698699951171893,30.83777427673342,34.6103024482727
mps-uncap,0.4,37.07184791564941,37.49051094055171,53.33189010620125
