mode,load,0_resnet34-8,1_inception_v3-2,2_resnet18-2
mps-uncap,1.0,3.6089420318603516,9.018421173095703,1.9981861114501953
mig,1.0,4.71806526184082,8.688211441040039,2.061605453491211
