mode,load,0_resnet34-8,1_inception_v3-2,2_resnet18-2
mps-uncap,1.0,3.864932060241699,9.256124496459961,2.1347999572753906
mig,1.0,5.531692504882813,9.004831314086914,2.198934555053711
