mode,load,0_resnet34-8,1_inception_v3-2,2_resnet18-2
mps-uncap,1.0,3.864932060241699,9.256362915039062,2.135038375854492
mig,1.0,5.531787872314453,9.005069732666016,2.1991729736328125
