mode,load,0_resnet34-8,1_inception_v3-2,2_resnet18-2
mps-uncap,1.0,4.471437931060791,9.699440002441406,2.619476318359376
mig,1.0,6.176066398620605,9.38990831375122,2.5209331512451167
