mode,load,0_resnet34-8,1_inception_v3-2,2_resnet18-2
mps-uncap,1.0,4.471573829650879,9.699440002441406,2.6196098327636723
mig,1.0,6.176304817199706,9.38990831375122,2.520985603332519
