mode,load,0_densenet121-4,1_squeezenet1_1-4,2_vgg19-2
mps-uncap,0.8,8.74471664428711,1.764535903930664,2.8526782989501953
mps-uncap,0.9,9.796619415283203,1.9245147705078125,3.0241012573242188
mps-uncap,1.0,10.30886173248291,2.0668506622314453,3.1790733337402344
mps-uncap,0.5,9.030818939208984,2.206087112426758,2.657175064086914
mps-uncap,0.6,8.263230323791504,1.7991065979003906,2.725362777709961
mps-uncap,0.7,8.596181869506836,1.6791820526123047,2.7332305908203125
mps-uncap,0.1,16.267776489257812,2.3946762084960938,2.436399459838867
mps-uncap,0.2,13.007164001464844,2.301931381225586,2.4251937866210938
mps-uncap,0.3,11.415839195251465,2.38800048828125,2.5339126586914062
mps-uncap,0.4,11.229276657104492,2.3005008697509766,2.6035308837890625
