mode,load,0_densenet121-4,1_squeezenet1_1-4,2_vgg19-2
mps-uncap,0.8,0.011205673217773438,0.00762939453125,0.00762939453125
mps-uncap,0.9,0.0095367431640625,0.00762939453125,0.008344650268554688
mps-uncap,1.0,0.010013580322265625,0.008821487426757812,0.0095367431640625
mps-uncap,0.5,0.009298324584960938,0.007867813110351562,0.009775161743164062
mps-uncap,0.6,0.009775161743164062,0.007152557373046875,0.009298324584960938
mps-uncap,0.7,0.011205673217773438,0.007152557373046875,0.00858306884765625
mps-uncap,0.1,0.016450881958007812,0.00858306884765625,0.01049041748046875
mps-uncap,0.2,0.012159347534179688,0.0095367431640625,0.010251998901367188
mps-uncap,0.3,0.010013580322265625,0.0095367431640625,0.01049041748046875
mps-uncap,0.4,0.011205673217773438,0.009059906005859375,0.009775161743164062
