mode,load,0_densenet121-4,1_squeezenet1_1-4,2_vgg19-2
mps-uncap,0.8,48.25871229171758,14.180870056152333,18.91140937805176
mps-uncap,0.9,79.5644378662109,36.902432441711426,39.67964887619013
mps-uncap,1.0,191.54917001724243,342.13963508605946,143.91491413116466
mps-uncap,0.5,31.235971450805703,9.479770660400407,9.696826934814455
mps-uncap,0.6,35.19798517227173,8.51491928100586,11.562819480895998
mps-uncap,0.7,41.433067321777315,8.660929203033442,16.31417751312256
mps-uncap,0.1,30.528736114501942,4.588446617126462,4.775407314300538
mps-uncap,0.2,35.49008846282963,5.6381511688232395,5.320844650268553
mps-uncap,0.3,34.186308383941515,7.108516693115236,6.610488891601564
mps-uncap,0.4,36.3919496536255,8.859610557556154,7.81439781188965
