mode,load,0_densenet121-4,1_squeezenet1_1-4,2_vgg19-2
mps-uncap,0.8,11.260373592376709,2.5424861907958984,3.4851455688476562
mps-uncap,0.9,11.331470012664793,2.6357173919677734,3.564429283142088
mps-uncap,1.0,11.439332962036131,2.7128314971923824,3.6470222473144536
mps-uncap,0.5,13.272218704223633,2.7660179138183594,3.414535522460938
mps-uncap,0.6,13.029658794403076,2.664327621459961,3.4453868865966797
mps-uncap,0.7,12.337532043457031,2.4335670471191397,3.4305143356323247
mps-uncap,0.1,17.55481719970703,2.8360414505004883,3.0206465721130376
mps-uncap,0.2,17.43372917175293,2.820310592651367,3.141613006591795
mps-uncap,0.3,17.464983463287354,2.8822016716003427,3.27286720275879
mps-uncap,0.4,16.590428352355957,2.8629398345947266,3.3359050750732426
