mode,load,0_densenet121-4,1_squeezenet1_1-4,2_vgg19-2
mps-uncap,0.8,6.922721862792969,0.9725093841552734,2.2292137145996094
mps-uncap,0.9,6.745815277099609,0.9887218475341797,2.244234085083008
mps-uncap,1.0,6.987571716308594,1.0111331939697266,2.236604690551758
mps-uncap,0.5,6.841182708740234,0.9815692901611328,2.249002456665039
mps-uncap,0.6,6.926774978637695,0.9975433349609375,2.2509098052978516
mps-uncap,0.7,6.890773773193359,0.9937286376953125,2.2368431091308594
mps-uncap,0.1,6.964921951293945,0.9875297546386719,2.243518829345703
mps-uncap,0.2,6.879568099975586,0.988006591796875,2.2308826446533203
mps-uncap,0.3,6.886720657348633,1.0042190551757812,2.236604690551758
mps-uncap,0.4,6.903171539306641,0.9856224060058594,2.2339820861816406
