mode,load,0_densenet121-4,1_squeezenet1_1-4,2_vgg19-2
mps-uncap,0.8,17.74437427520752,4.8069000244140625,8.290338516235355
mps-uncap,0.9,37.86492347717285,13.731002807617188,19.11673545837403
mps-uncap,1.0,99.92198944091797,303.77960205078125,80.56473731994629
mps-uncap,0.5,10.718011856079098,3.326511383056641,2.775382995605469
mps-uncap,0.6,11.849164962768555,3.295803070068359,3.9211750030517583
mps-uncap,0.7,15.01359939575198,3.240776062011718,5.733013153076172
mps-uncap,0.1,2.163362503051765,0.06766319274902359,0.06363391876220706
mps-uncap,0.2,9.989976882934576,1.3706684112548841,0.8635520935058595
mps-uncap,0.3,10.177993774414071,2.226018905639649,1.7979145050048828
mps-uncap,0.4,11.569023132324219,2.8275012969970685,2.2462844848632812
