mode,load,0_densenet121-4,1_squeezenet1_1-4,2_vgg19-2
mps-uncap,0.8,3.287792205810547,0.8587837219238281,1.9478797912597656
mps-uncap,0.9,9.040594100952148,2.7418136596679688,4.586935043334961
mps-uncap,1.0,31.621694564819336,134.27090644836426,26.147961616516113
mps-uncap,0.5,0.049114227294921875,0.11444091796875,0.04315376281738281
mps-uncap,0.6,0.05173683166503906,0.31507015228271484,0.04506111145019531
mps-uncap,0.7,1.3060569763183594,0.39017200469970703,0.8437633514404297
mps-uncap,0.1,0.05698204040527344,0.041484832763671875,0.044345855712890625
mps-uncap,0.2,0.05245208740234375,0.04029273986816406,0.04220008850097656
mps-uncap,0.3,0.0476837158203125,0.041484832763671875,0.04291534423828125
mps-uncap,0.4,0.04935264587402344,0.04410743713378906,0.04291534423828125
