mode,load,0_inception_v3-8,1_mobilenet_v3_large-8,2_resnet18-2
mps-uncap,0.8,5.828142166137695,2.76947021484375,0.6985664367675781
mps-uncap,0.9,15.146493911743164,3.844022750854492,2.38037109375
mps-uncap,1.0,144.03676986694336,34.273743629455566,12.603402137756348
mps-uncap,0.5,0.047206878662109375,0.3311634063720703,0.37276744842529297
mps-uncap,0.6,0.5135536193847656,0.8826255798339844,0.29861927032470703
mps-uncap,0.7,2.790689468383789,1.3022422790527344,0.36787986755371094
mps-uncap,0.1,0.054001808166503906,0.047326087951660156,0.04315376281738281
mps-uncap,0.2,0.05054473876953125,0.04673004150390625,0.044345855712890625
mps-uncap,0.3,0.05030632019042969,0.0476837158203125,0.0476837158203125
mps-uncap,0.4,0.04792213439941406,0.1990795135498047,0.14209747314453125
