mode,load,0_inception_v3-32,1_mobilenet_v2-2,2_resnet18-16
mps-uncap,0.8,78.64665031433104,16.75528526306152,24.508566856384295
mps-uncap,0.9,140.48928022384644,23.121759891510003,42.030718326568575
mps-uncap,1.0,332.6381254196167,118.45827102661133,427.30957031249994
mps-uncap,0.5,32.34847545623778,14.169425964355447,7.759222984313963
mps-uncap,0.6,48.87104034423828,12.2720146179199,10.236585140228291
mps-uncap,0.7,59.65336084365846,16.236329078674313,23.123631477355865
mps-uncap,0.1,9.995603561401374,6.131634712219253,2.5090003013610787
mps-uncap,0.2,16.91320419311522,8.92866134643555,3.437967300415042
mps-uncap,0.3,15.423467159271237,12.522137165069578,5.141675472259529
mps-uncap,0.4,21.620092391967773,14.12418365478515,6.179838180541993
