mode,load,0_inception_v3-32,1_mobilenet_v2-2,2_resnet18-16
mps-uncap,0.8,20.832061767578125,4.703044891357422,5.387783050537109
mps-uncap,0.9,34.47532653808594,5.290985107421875,8.678913116455078
mps-uncap,1.0,90.53277969360352,18.146991729736328,96.18949890136719
mps-uncap,0.5,13.515710830688477,5.318403244018555,3.2062530517578125
mps-uncap,0.6,14.650821685791016,4.73785400390625,3.6722421646118164
mps-uncap,0.7,15.794515609741211,4.469871520996094,4.423856735229492
mps-uncap,0.1,12.532234191894531,5.876898765563965,2.9659271240234375
mps-uncap,0.2,12.593984603881836,5.776643753051758,2.9685497283935547
mps-uncap,0.3,12.730956077575684,5.890011787414551,2.993464469909668
mps-uncap,0.4,13.025045394897461,5.799293518066406,3.0455589294433594
