mode,load,0_densenet121-16,1_efficientnet_b5-4,2_squeezenet1_1-2
mps-uncap,0.8,70.78213691711426,448.5757827758789,231.93037509918213
mps-uncap,0.9,162.4856948852539,4386.669397354126,6497.26448059082
mps-uncap,1.0,630.0876140594482,10290.487289428711,12178.032779693604
mps-uncap,0.5,30.773162841796875,42.70224571228027,6.123709678649902
mps-uncap,0.6,36.118912696838386,64.9742603302002,8.947372436523438
mps-uncap,0.7,53.717970848083496,137.73808479309082,19.31631565093994
mps-uncap,0.1,31.610012054443366,30.31730651855469,6.056880950927736
mps-uncap,0.2,24.248003959655765,28.147268295288086,6.8075180053710955
mps-uncap,0.3,24.44839477539063,30.892515182495114,5.948305130004885
mps-uncap,0.4,27.26283073425293,36.662936210632324,5.271244049072266
