mode,load,0_densenet121-16,1_efficientnet_b5-4,2_squeezenet1_1-2
mps-uncap,0.8,152.76408195495605,773.6194133758545,328.3553123474121
mps-uncap,0.9,431.96988105773926,4714.939117431641,7163.793325424194
mps-uncap,1.0,823.5616683959961,11127.641916275024,13719.595909118652
mps-uncap,0.5,71.1374282836914,101.52721405029297,22.60589599609375
mps-uncap,0.6,83.32943916320801,175.75645446777344,29.082059860229492
mps-uncap,0.7,130.77402114868164,296.57435417175293,61.80214881896973
mps-uncap,0.1,53.017616271972656,63.088417053222656,13.390779495239258
mps-uncap,0.2,58.65168571472168,48.32267761230469,16.295671463012695
mps-uncap,0.3,57.31463432312012,78.98497581481934,17.468929290771484
mps-uncap,0.4,70.94335556030273,96.3597297668457,17.57669448852539
