mode,load,0_densenet121-16,1_efficientnet_b5-4,2_squeezenet1_1-2
mps-uncap,0.8,14.583826065063477,135.27202606201172,91.90833568572998
mps-uncap,0.9,44.61073875427246,2771.5896368026733,3720.5333709716797
mps-uncap,1.0,282.18865394592285,5801.563501358032,6664.208889007568
mps-uncap,0.5,0.03039836883544922,3.983736038208008,0.5614757537841797
mps-uncap,0.6,3.6842823028564453,11.205673217773438,1.5287399291992188
mps-uncap,0.7,10.177373886108398,37.050485610961914,4.17637825012207
mps-uncap,0.1,0.04076957702636719,0.039577484130859375,0.027894973754882812
mps-uncap,0.2,0.030279159545898438,0.02956390380859375,0.027418136596679688
mps-uncap,0.3,0.027894973754882812,0.028133392333984375,0.022411346435546875
mps-uncap,0.4,0.02574920654296875,0.028371810913085938,0.021219253540039062
