mode,load,0_densenet121-16,1_efficientnet_b5-4,2_squeezenet1_1-2
mps-uncap,0.8,57.728147506713874,432.02371597290033,229.73186969757077
mps-uncap,0.9,149.6476173400879,4368.678092956543,6494.8949337005615
mps-uncap,1.0,617.1202659606934,10272.555947303772,12175.5108833313
mps-uncap,0.5,18.272995948791504,26.73859596252443,4.023933410644533
mps-uncap,0.6,23.551988601684613,48.63739013671873,6.773471832275391
mps-uncap,0.7,40.76337814331055,121.09737396240233,17.00747013092041
mps-uncap,0.1,12.857866287231452,10.151863098144535,2.3346662521362314
mps-uncap,0.2,10.39423942565919,10.989952087402354,3.310179710388185
mps-uncap,0.3,11.531829833984386,15.384435653686522,3.1856775283813494
mps-uncap,0.4,14.252805709838874,20.97344398498535,3.0504226684570326
