mode,load,0_densenet169-4,1_densenet169-4,2_densenet169-4,3_densenet169-4
mig,0.1,23.67253303527832,23.71225357055664,23.66044521331787,23.560261726379395
mig,0.2,18.218135833740234,18.37904453277588,18.63489151000977,23.245811462402344
mig,0.3,17.35854148864746,17.3323392868042,17.595744132995605,19.877910614013672
mig,0.4,13.06462287902832,13.486671447753908,13.721132278442385,19.864225387573242
mig,0.5,12.525510787963867,12.068462371826172,12.096166610717773,19.80724334716797
mig,0.6,11.403322219848633,11.66191101074219,11.475133895874023,19.76609230041504
mig,0.7,11.112213134765625,11.290264129638672,11.240005493164062,19.742965698242188
mig,0.8,11.104583740234375,11.297035217285156,11.239290237426758,19.730353355407715
mig,0.9,11.10386848449707,11.265039443969727,11.249542236328125,19.71602439880371
mig,1.0,11.092901229858398,11.284589767456055,11.227607727050781,19.704580307006836
