mode,load,0_densenet169-4,1_densenet169-4,2_densenet169-4,3_densenet169-4
mig,0.1,25.873594284057617,26.09436988830567,26.65216922760011,26.958954334259033
mig,0.2,23.815026283264153,24.51701402664184,25.375385284423835,27.18126773834228
mig,0.3,18.1663990020752,18.28644037246704,18.472821712493893,19.9185848236084
mig,0.4,17.833662033081055,17.637617588043213,17.945046424865723,19.907102584838867
mig,0.5,17.48146533966064,16.96784019470214,16.972589492797855,19.898414611816406
mig,0.6,13.427591323852523,13.41508388519287,13.505697250366214,19.88358497619629
mig,0.7,12.562537193298338,12.865209579467773,12.575535774230955,19.872164726257324
mig,0.8,12.038741111755371,12.35652923583984,12.305850982666014,19.872195720672607
mig,0.9,11.47158622741699,11.703710556030277,11.544804573059082,19.79546070098877
mig,1.0,11.158943176269531,11.34655237197876,11.28840446472168,19.763808250427246
