mode,load,0_squeezenet1_1-32,1_squeezenet1_1-32
mig,0.1,532.542937090888,561.409027111635
mig,0.2,1101.197503574885,1095.172119355076
mig,0.3,1658.8071368004973,1627.594116419543
mig,0.4,2145.3931205367285,2209.4721614630075
mig,0.5,2724.1749886413554,2831.0892239687328
mig,0.6,3297.740202004119,3302.042984737678
mig,0.7,3928.4604082987103,3828.2628997005513
mig,0.8,4429.763527521645,4140.12659848255
mig,0.9,4715.267568984731,4125.7010479022665
mig,1.0,4751.256331383086,4154.811462119952
