mode,load,0_densenet161-2,1_resnet18-2,2_vgg13-32
mps-uncap,0.8,326.0603451728821,92.02317476272566,221.1621189117434
mps-uncap,0.9,616.9187664985652,5186.316013336182,1261.409091949462
mps-uncap,1.0,521.3681030273438,12253.345708847046,4000.098485946655
mps-uncap,0.5,157.4827098846435,34.52012538909907,77.65283584594732
mps-uncap,0.6,101.43926143646237,46.082360744476226,115.42872190475467
mps-uncap,0.7,159.5062375068665,72.09956645965576,187.2476387023929
mps-uncap,0.1,51.63280248641966,15.194630622863764,53.304314613342285
mps-uncap,0.2,49.41278457641601,15.973401069641113,45.87445020675664
mps-uncap,0.3,57.176547050476096,18.9110445976257,56.001262664794965
mps-uncap,0.4,75.47558784484863,21.40053272247314,72.53675937652577
