mode,load,0_densenet161-2,1_resnet18-2,2_vgg13-32
mps-uncap,0.8,16.39580726623535,1.9249916076660156,16.146421432495117
mps-uncap,0.9,24.14226531982422,1.966238021850586,16.10088348388672
mps-uncap,1.0,40.36855697631836,1.9998550415039062,17.26531982421875
mps-uncap,0.5,16.30568504333496,1.9443035125732422,16.089439392089844
mps-uncap,0.6,16.451597213745117,1.9397735595703125,15.997886657714844
mps-uncap,0.7,16.382694244384766,1.9528865814208984,16.10279083251953
mps-uncap,0.1,17.51232147216797,2.3674964904785156,15.95306396484375
mps-uncap,0.2,16.893386840820312,2.1796226501464844,15.934228897094727
mps-uncap,0.3,16.590356826782227,2.0296573638916016,15.894412994384766
mps-uncap,0.4,16.512632369995117,1.920938491821289,15.912532806396484
