mode,load,0_densenet161-2,1_resnet18-2,2_vgg13-32
mps-uncap,0.8,16.269922256469727,1.898050308227539,16.131877899169922
mps-uncap,0.9,16.324520111083984,1.9266605377197266,16.086101531982422
mps-uncap,1.0,16.95561408996582,1.9345283508300781,17.174720764160156
mps-uncap,0.5,16.23392105102539,1.9237995147705078,16.047954559326172
mps-uncap,0.6,16.298770904541016,1.9123554229736328,15.973806381225586
mps-uncap,0.7,16.244888305664062,1.9326210021972656,16.075611114501953
mps-uncap,0.1,17.461776733398438,2.352476119995117,15.922307968139648
mps-uncap,0.2,16.243457794189453,1.9316673278808594,15.911579132080078
mps-uncap,0.3,16.260862350463867,1.9412040710449219,15.870094299316406
mps-uncap,0.4,16.399621963500977,1.890420913696289,15.90108871459961
