mode,load,0_densenet161-2,1_resnet18-2,2_vgg13-32
mps-uncap,0.8,23.079661894970148,186.67609089436664,1504.6187552286394
mps-uncap,0.9,27.60483977331747,184.83848039200586,1743.2336865399423
mps-uncap,1.0,28.00888120354996,182.74153816986765,1745.7489578339616
mps-uncap,0.5,14.788478041281461,112.13192810860552,957.48490605338
mps-uncap,0.6,16.3066655009983,132.308742014085,1170.5461947956574
mps-uncap,0.7,19.410623962933187,153.0273547032681,1367.28390379832
mps-uncap,0.1,2.281823224789748,21.695067598038122,192.77912428132575
mps-uncap,0.2,6.198935026669511,44.884498182276275,384.82309462593435
mps-uncap,0.3,9.068299877010785,68.46701000686272,564.8939542988121
mps-uncap,0.4,12.089956938520354,88.79296740324163,746.3821361235697
