mode,load,0_densenet161-2,1_resnet18-2,2_vgg13-32
mps-uncap,0.8,78.5973072052002,15.430092811584473,63.14730644226074
mps-uncap,0.9,142.9375410079956,2507.0748329162598,807.8656196594238
mps-uncap,1.0,166.33152961730957,5756.962537765503,2399.747848510742
mps-uncap,0.5,28.430461883544922,5.819559097290039,20.985126495361328
mps-uncap,0.6,31.349658966064453,8.191704750061035,28.77819538116455
mps-uncap,0.7,49.36671257019043,13.093948364257812,41.07975959777832
mps-uncap,0.1,34.598350524902344,4.517555236816406,18.45395565032959
mps-uncap,0.2,28.907060623168945,4.536151885986328,18.497943878173828
mps-uncap,0.3,25.850653648376465,4.508614540100098,18.6614990234375
mps-uncap,0.4,24.2154598236084,4.398822784423828,18.90707015991211
