mode,load,0_densenet161-2,1_resnet18-2,2_vgg13-32
mps-uncap,0.8,83.8460922241211,17.657995223999023,21.610260009765625
mps-uncap,0.9,72.64447212219238,18.522977828979492,21.884441375732422
mps-uncap,1.0,72.6470947265625,18.85247230529785,21.863937377929688
mps-uncap,0.5,65.81950187683105,17.716646194458008,21.402597427368164
mps-uncap,0.6,63.92812728881836,17.852067947387695,21.5604305267334
mps-uncap,0.7,69.49615478515625,17.935991287231445,21.54684066772461
mps-uncap,0.1,49.965858459472656,22.179365158081055,28.935909271240234
mps-uncap,0.2,52.97112464904785,17.957210540771484,23.656368255615234
mps-uncap,0.3,57.974815368652344,19.469261169433594,22.91083335876465
mps-uncap,0.4,63.770294189453125,19.59848403930664,23.713111877441406
