mode,load,0_densenet161-2,1_resnet18-2,2_vgg13-32
mps-uncap,0.8,0.012874603271484375,0.009775161743164062,0.010967254638671875
mps-uncap,0.9,0.012636184692382812,0.011444091796875,0.012636184692382812
mps-uncap,1.0,0.01049041748046875,0.011920928955078125,0.0152587890625
mps-uncap,0.5,0.012636184692382812,0.0095367431640625,0.010967254638671875
mps-uncap,0.6,0.012874603271484375,0.009298324584960938,0.010728836059570312
mps-uncap,0.7,0.012874603271484375,0.011444091796875,0.011444091796875
mps-uncap,0.1,0.018835067749023438,0.015020370483398438,0.015497207641601562
mps-uncap,0.2,0.015974044799804688,0.012874603271484375,0.011205673217773438
mps-uncap,0.3,0.012636184692382812,0.011444091796875,0.010967254638671875
mps-uncap,0.4,0.012874603271484375,0.011205673217773438,0.010967254638671875
