mode,load,0_efficientnet_b7-4,1_mobilenet_v3_small-4,2_squeezenet1_1-4
mps-uncap,0.8,4812.196254730225,15464.048147201538,127.09999084472656
mps-uncap,0.9,10693.049907684326,20270.99847793579,401.81565284729004
mps-uncap,1.0,16763.33999633789,24034.737825393677,4355.408430099487
mps-uncap,0.5,201.78556442260742,85.43777465820312,16.244888305664062
mps-uncap,0.6,319.0195560455322,746.0997104644775,19.373655319213867
mps-uncap,0.7,828.7503719329834,8924.219131469727,34.79647636413574
mps-uncap,0.1,59.677839279174805,29.75940704345703,15.05279541015625
mps-uncap,0.2,99.5175838470459,30.487775802612305,28.96904945373535
mps-uncap,0.3,96.08936309814453,46.69785499572754,16.551733016967773
mps-uncap,0.4,152.68754959106445,55.18937110900879,18.855810165405273
