mode,load,0_efficientnet_b7-4,1_mobilenet_v3_small-4,2_squeezenet1_1-4
mps-uncap,0.8,4681.400279998779,15339.062809944153,101.60642623901369
mps-uncap,0.9,10551.09412908554,20078.67932319641,375.2866458892822
mps-uncap,1.0,16610.549936294556,23797.743937969208,4320.8982944488525
mps-uncap,0.5,155.05690574646005,55.69179534912104,9.017720222473159
mps-uncap,0.6,212.5012397766113,711.2821936607361,11.047294139862045
mps-uncap,0.7,779.6874046325684,8817.160410881042,17.54484176635743
mps-uncap,0.1,42.77825355529785,23.93794059753418,9.384012222290039
mps-uncap,0.2,63.26525211334227,19.942941665649403,11.686155796051025
mps-uncap,0.3,80.18167018890355,20.467996597290043,8.591413497924824
mps-uncap,0.4,107.36406326293945,28.187508583068844,8.18698406219484
