mode,load,0_efficientnet_b7-4,1_mobilenet_v3_small-4,2_squeezenet1_1-4
mps-uncap,0.8,22.42755889892578,4.272937774658203,1.7325878143310547
mps-uncap,0.9,23.790836334228516,4.147529602050781,1.7299652099609375
mps-uncap,1.0,21.724224090576172,4.13203239440918,1.7685890197753906
mps-uncap,0.5,21.17133140563965,4.074573516845703,1.7333030700683594
mps-uncap,0.6,21.29340171813965,4.0740966796875,1.714944839477539
mps-uncap,0.7,21.384716033935547,4.095792770385742,1.7426013946533203
mps-uncap,0.1,21.510601043701172,4.047393798828125,2.0303726196289062
mps-uncap,0.2,21.050691604614258,3.988504409790039,1.7430782318115234
mps-uncap,0.3,21.309614181518555,4.130363464355469,1.7066001892089844
mps-uncap,0.4,21.22640609741211,4.090309143066406,1.7137527465820312
