mode,load,0_efficientnet_b7-4,1_mobilenet_v3_small-4,2_squeezenet1_1-4
mps-uncap,0.8,3912.7695083618164,13886.322259902954,37.41168975830081
mps-uncap,0.9,9697.116899490356,18239.13526535034,196.90182209014904
mps-uncap,1.0,14777.782201766968,21600.058197975162,4045.9859371185303
mps-uncap,0.5,67.2140121459961,30.572175979614297,3.4502983093261714
mps-uncap,0.6,111.53340339660645,560.5902671813965,4.822230339050292
mps-uncap,0.7,579.1011810302737,8079.321575164794,7.238149642944336
mps-uncap,0.1,7.739543914794926,7.0171356201171875,2.2392749786376944
mps-uncap,0.2,18.105411529541012,6.609058380126951,3.1466007232666007
mps-uncap,0.3,25.635743141174316,7.471323013305664,2.614736557006836
mps-uncap,0.4,43.48735809326177,11.44504547119141,2.7267932891845703
