mode,load,0_efficientnet_b7-4,1_mobilenet_v3_small-4,2_squeezenet1_1-4
mps-uncap,0.8,2242.997169494629,7784.439563751221,6.813526153564453
mps-uncap,0.9,5291.672110557556,10468.613147735596,20.913362503051758
mps-uncap,1.0,7899.596691131592,12181.248664855957,2685.7389211654663
mps-uncap,0.5,35.9799861907959,12.153148651123047,2.4830102920532227
mps-uncap,0.6,49.75724220275879,345.9596633911133,2.9706954956054688
mps-uncap,0.7,221.61555290222168,4387.6402378082275,3.6783218383789062
mps-uncap,0.1,23.878097534179688,8.611679077148438,3.8671493530273438
mps-uncap,0.2,23.433327674865723,6.605863571166992,3.4159421920776367
mps-uncap,0.3,23.673295974731445,5.772829055786133,2.456188201904297
mps-uncap,0.4,27.984619140625,7.088422775268555,2.2275447845458984
