mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-32,2_vgg16-16
mps-uncap,0.8,95.35837173461914,24.49655532836914,14.106512069702148
mps-uncap,0.9,97.02038764953613,25.470733642578125,14.02592658996582
mps-uncap,1.0,98.4811782836914,25.173425674438477,15.097856521606445
mps-uncap,0.5,80.78408241271973,23.436546325683594,13.74197006225586
mps-uncap,0.6,92.70119667053223,23.453712463378906,13.311386108398438
mps-uncap,0.7,84.23495292663574,23.589372634887695,14.18757438659668
mps-uncap,0.1,41.63551330566406,14.97030258178711,12.583017349243164
mps-uncap,0.2,50.696372985839844,20.98250389099121,12.724876403808594
mps-uncap,0.3,47.977447509765625,20.351886749267578,12.504339218139648
mps-uncap,0.4,72.40962982177734,23.157835006713867,12.653112411499023
