mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-32,2_vgg16-16
mps-uncap,0.8,86.2722635269165,22.011470794677734,12.44499683380127
mps-uncap,0.9,91.18962287902832,22.632193565368652,12.761831283569336
mps-uncap,1.0,94.59733963012695,23.13847541809082,13.015413284301758
mps-uncap,0.5,43.61562728881838,17.440104484558113,11.540007591247559
mps-uncap,0.6,51.282024383544936,18.498396873474125,11.67914867401123
mps-uncap,0.7,65.9001350402832,19.8514461517334,12.088394165039062
mps-uncap,0.1,32.029032707214355,8.29150676727295,9.846758842468263
mps-uncap,0.2,32.92360305786133,11.943483352661138,10.408616065979004
mps-uncap,0.3,34.109091758728034,13.236761093139648,11.030435562133789
mps-uncap,0.4,36.71913146972656,14.664649963378908,11.202692985534668
