mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-32,2_vgg16-16
mps-uncap,0.8,12.794971466064453,4.8542022705078125,9.274721145629883
mps-uncap,0.9,13.084888458251953,4.866600036621094,9.305477142333984
mps-uncap,1.0,21.08001708984375,4.848480224609375,9.319782257080078
mps-uncap,0.5,12.867212295532227,4.872798919677734,9.241580963134766
mps-uncap,0.6,12.808799743652344,4.850625991821289,9.22250747680664
mps-uncap,0.7,13.128280639648438,4.838228225708008,9.267568588256836
mps-uncap,0.1,14.039754867553711,4.848480224609375,9.284734725952148
mps-uncap,0.2,13.784408569335938,4.823207855224609,9.227991104125977
mps-uncap,0.3,13.948202133178711,4.863262176513672,9.259700775146484
mps-uncap,0.4,13.400793075561523,4.8503875732421875,9.230852127075195
