mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-32,2_vgg16-16
mps-uncap,0.8,82.19451904296875,40.61021804809572,42.761611938476555
mps-uncap,0.9,203.3461332321167,93.31755638122559,92.29092597961429
mps-uncap,1.0,2992.047214508057,1925.1197814941406,651.4395475387573
mps-uncap,0.5,13.280630111694366,7.768034934997581,10.29961109161377
mps-uncap,0.6,21.384811401367198,10.54487228393555,14.972567558288596
mps-uncap,0.7,36.91787719726565,17.44699478149414,22.038054466247566
mps-uncap,0.1,0.0737905502319336,0.07462501525878906,0.07677078247070312
mps-uncap,0.2,0.07109642028808595,0.07081031799316406,4.460597038269045
mps-uncap,0.3,0.07398128509521484,3.1910419464111377,6.891012191772461
mps-uncap,0.4,0.07987022399902345,4.435062408447273,8.142590522766113
