mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-32,2_vgg16-16
mps-uncap,0.8,411.11162185668917,129.2880535125733,105.87600469589229
mps-uncap,0.9,571.4819192886354,294.34620380401606,203.41730117797854
mps-uncap,1.0,3629.8115253448486,2369.3071269989014,825.9540343284607
mps-uncap,0.5,82.27928876876831,35.994760990142765,35.21568536758422
mps-uncap,0.6,99.55201148986815,48.25963735580444,44.845209121704144
mps-uncap,0.7,123.44348192214959,56.227397918701186,56.434321403503546
mps-uncap,0.1,43.47654581069953,13.799881935119625,17.448313236236572
mps-uncap,0.2,50.07889747619627,18.08695793151855,25.055606365203737
mps-uncap,0.3,49.66447114944457,21.328859329223636,26.772832870483356
mps-uncap,0.4,53.58942031860352,27.64883041381836,28.60116958618164
