mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-32,2_vgg16-16
mps-uncap,0.8,41.320085525512695,15.243291854858398,11.058449745178223
mps-uncap,0.9,57.918429374694824,18.268823623657227,11.63935661315918
mps-uncap,1.0,90.60525894165039,21.351099014282227,12.266755104064941
mps-uncap,0.5,22.461771965026855,7.419347763061523,9.695649147033691
mps-uncap,0.6,23.85401725769043,7.75599479675293,9.937524795532227
mps-uncap,0.7,28.934121131896973,10.893106460571289,10.413765907287598
mps-uncap,0.1,29.06060218811035,7.3708295822143555,9.361028671264648
mps-uncap,0.2,28.54478359222412,7.189750671386719,9.33992862701416
mps-uncap,0.3,26.144742965698242,7.559061050415039,9.33837890625
mps-uncap,0.4,22.728443145751953,7.389068603515625,9.336233139038086
