mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-32,2_vgg16-16
mps-uncap,0.8,464.6127223968506,162.4312400817871,134.65309143066406
mps-uncap,0.9,721.6851711273193,346.59576416015625,240.42487144470215
mps-uncap,1.0,3626.6531944274902,2416.614532470703,884.3488693237305
mps-uncap,0.5,76.31897926330566,40.30895233154297,43.71047019958496
mps-uncap,0.6,87.09979057312012,80.51681518554688,59.0665340423584
mps-uncap,0.7,120.0265884399414,58.23230743408203,64.09478187561035
mps-uncap,0.1,28.437137603759766,12.22538948059082,15.021562576293945
mps-uncap,0.2,31.88037872314453,11.255025863647461,39.16120529174805
mps-uncap,0.3,39.023399353027344,13.209342956542969,24.44767951965332
mps-uncap,0.4,35.47930717468262,33.36501121520996,27.182579040527344
