mode,load,0_efficientnet_b7-4,1_mobilenet_v3_large-32,2_vgg16-16
mps-uncap,0.8,146.15483283996576,58.27803611755372,54.72033023834228
mps-uncap,0.9,271.6768980026245,112.39421367645267,104.13036346435547
mps-uncap,1.0,3077.9780387878427,1945.413875579834,664.0328884124756
mps-uncap,0.5,55.303740501403816,20.005750656127937,20.875597000122067
mps-uncap,0.6,61.80510520935059,23.467063903808594,25.677800178527836
mps-uncap,0.7,81.79514408111574,32.03296661376953,32.975888252258315
mps-uncap,0.1,33.59043598175049,8.399224281311035,10.642576217651369
mps-uncap,0.2,34.73210334777833,13.084888458251955,13.803768157958988
mps-uncap,0.3,36.275315284729004,14.26658630371094,16.535043716430664
mps-uncap,0.4,39.66572284698487,16.998863220214847,17.902255058288574
