mode,load,0_resnet101-4,1_squeezenet1_0-2,2_vgg16-32
mps-uncap,0.8,73.39755499322513,156.26342340474017,1236.3937581500365
mps-uncap,0.9,83.7417070596553,178.9867481039855,1440.2481274229538
mps-uncap,1.0,91.87574048344165,195.4973708198571,1572.3973717877143
mps-uncap,0.5,46.51061021849355,94.94042499089952,780.6933011843361
mps-uncap,0.6,57.21947306713977,114.80965882838719,947.1755946389293
mps-uncap,0.7,67.33914170071695,138.3710328968741,1157.9110729489196
mps-uncap,0.1,9.942942852314305,19.852298764769152,141.78291459140823
mps-uncap,0.2,16.64548134121332,37.55956135645291,326.405054962242
mps-uncap,0.3,30.117951860490876,59.8787116177003,457.2095190998605
mps-uncap,0.4,35.57036941401331,79.39391462950618,638.0681592680401
