mode,load,0_resnet101-4,1_squeezenet1_0-2,2_vgg16-32
mps-uncap,0.8,0.01239776611328125,0.008821487426757812,0.011682510375976562
mps-uncap,0.9,0.011682510375976562,0.00858306884765625,0.010013580322265625
mps-uncap,1.0,0.014066696166992188,0.008344650268554688,0.013113021850585938
mps-uncap,0.5,0.011444091796875,0.011205673217773438,0.012159347534179688
mps-uncap,0.6,0.011682510375976562,0.010013580322265625,0.011920928955078125
mps-uncap,0.7,0.011920928955078125,0.010013580322265625,0.011920928955078125
mps-uncap,0.1,0.02384185791015625,0.011205673217773438,0.015020370483398438
mps-uncap,0.2,0.011205673217773438,0.010967254638671875,0.012636184692382812
mps-uncap,0.3,0.016450881958007812,0.009298324584960938,0.012636184692382812
mps-uncap,0.4,0.012636184692382812,0.010728836059570312,0.010013580322265625
